page,x,y,kind,text
33,380,437,date,"08/25/18"
33,380,425,date,"08/25/18"
33,380,413,date,"08/24/18"
33,380,401,date,"08/24/18"
33,380,388,date,"08/23/18"
33,380,376,date,"08/23/18"
33,380,364,date,"08/22/18"
33,380,352,date,"08/22/18"
33,380,340,date,"08/21/18"
33,380,328,date,"08/21/18"
33,380,316,date,"08/20/18"
33,380,304,date,"08/20/18"
33,380,291,date,"08/19/18"
33,380,279,date,"08/19/18"
33,380,267,date,"08/18/18"
33,380,255,date,"08/18/18"
33,380,243,date,"08/17/18"
33,380,231,date,"08/17/18"
33,380,219,date,"08/16/18"
33,380,207,date,"08/16/18"
33,380,194,date,"08/15/18"
33,380,182,date,"08/15/18"
33,380,170,date,"08/14/18"
33,380,158,date,"08/14/18"
33,380,146,date,"08/13/18"
33,380,134,date,"08/13/18"
33,380,122,date,"08/12/18"
33,380,110,date,"08/12/18"
33,380,98,date,"08/11/18"
33,380,85,date,"08/11/18"
33,380,73,date,"08/10/18"
33,380,61,date,"08/10/18"
33,380,49,date,"08/09/18"
33,422,667,session,"M"
33,422,643,session,"M"
33,422,619,session,"M"
33,422,594,session,"M"
33,422,570,session,"M"
33,422,546,session,"M"
33,422,522,session,"M"
33,422,497,session,"M"
33,422,473,session,"M"
33,422,449,session,"M"
33,422,425,session,"M"
33,422,400,session,"M"
33,422,376,session,"M"
33,422,352,session,"M"
33,422,328,session,"M"
33,422,304,session,"M"
33,422,279,session,"M"
33,422,255,session,"M"
33,422,231,session,"M"
33,422,207,session,"M"
33,422,182,session,"M"
33,422,158,session,"M"
33,422,134,session,"M"
33,422,110,session,"M"
33,422,85,session,"M"
33,422,61,session,"M"
33,424,679,session,"E"
33,424,655,session,"E"
33,424,631,session,"E"
33,424,607,session,"E"
33,424,582,session,"E"
33,424,558,session,"E"
33,424,534,session,"E"
33,424,510,session,"E"
33,424,485,session,"E"
33,424,461,session,"E"
33,424,437,session,"E"
33,424,413,session,"E"
33,424,388,session,"E"
33,424,364,session,"E"
33,424,340,session,"E"
33,424,316,session,"E"
33,424,291,session,"E"
33,424,267,session,"E"
33,424,243,session,"E"
33,424,219,session,"E"
33,424,194,session,"E"
33,424,170,session,"E"
33,424,146,session,"E"
33,424,122,session,"E"
33,424,97,session,"E"
33,424,73,session,"E"
33,424,49,session,"E"
33,437,679,digit,"7"
33,437,667,digit,"0"
33,437,655,digit,"0"
33,437,643,digit,"0"
33,437,631,digit,"3"
33,437,619,digit,"6"
33,437,607,digit,"5"
33,437,594,digit,"9"
33,437,582,digit,"4"
33,437,570,digit,"5"
33,437,558,digit,"3"
33,437,546,digit,"1"
33,437,534,digit,"3"
33,437,522,digit,"7"
33,437,510,digit,"3"
33,437,497,digit,"9"
33,437,485,digit,"2"
33,437,473,digit,"6"
33,437,461,digit,"8"
33,437,449,digit,"9"
33,437,437,digit,"1"
33,437,425,digit,"8"
33,437,413,digit,"4"
33,437,401,digit,"2"
33,437,388,digit,"1"
33,437,376,digit,"9"
33,437,364,digit,"7"
33,437,352,digit,"5"
33,437,340,digit,"4"
33,437,328,digit,"1"
33,437,316,digit,"9"
33,437,304,digit,"0"
33,437,291,digit,"8"
33,437,279,digit,"5"
33,437,267,digit,"7"
33,437,255,digit,"8"
33,437,243,digit,"6"
33,437,231,digit,"4"
33,437,219,digit,"8"
33,437,207,digit,"9"
33,437,194,digit,"5"
33,437,182,digit,"6"
33,437,170,digit,"1"
33,437,158,digit,"7"
33,437,146,digit,"9"
33,437,134,digit,"7"
33,437,122,digit,"6"
33,437,110,digit,"2"
33,437,98,digit,"4"
33,437,85,digit,"3"
33,437,73,digit,"8"
33,437,61,digit,"3"
33,437,49,digit,"4"
33,453,679,digit,"4"
33,453,667,digit,"8"
33,453,655,digit,"6"
33,453,643,digit,"7"
33,453,631,digit,"3"
33,453,619,digit,"2"
33,453,607,digit,"0"
33,453,594,digit,"0"
33,453,582,digit,"1"
33,453,570,digit,"8"
33,453,558,digit,"0"
33,453,546,digit,"7"
33,453,534,digit,"0"
33,453,522,digit,"2"
33,453,510,digit,"8"
33,453,497,digit,"3"
33,453,485,digit,"8"
33,453,473,digit,"1"
33,453,461,digit,"4"
33,453,449,digit,"6"
33,453,437,digit,"3"
33,453,425,digit,"8"
33,453,413,digit,"6"
33,453,401,digit,"6"
33,453,388,digit,"8"
33,453,376,digit,"8"
33,453,364,digit,"1"
33,453,352,digit,"0"
33,453,340,digit,"7"
33,453,328,digit,"8"
33,453,316,digit,"3"
33,453,304,digit,"3"
33,453,291,digit,"2"
33,453,279,digit,"3"
33,453,267,digit,"6"
33,453,255,digit,"3"
33,453,243,digit,"3"
33,453,231,digit,"0"
33,453,219,digit,"9"
33,453,207,digit,"7"
33,453,194,digit,"3"
33,453,182,digit,"3"
33,453,170,digit,"7"
33,453,158,digit,"6"
33,453,146,digit,"2"
33,453,134,digit,"9"
33,453,122,digit,"4"
33,453,110,digit,"1"
33,453,98,digit,"5"
33,453,85,digit,"2"
33,453,73,digit,"0"
33,453,61,digit,"1"
33,453,49,digit,"9"
33,470,679,digit,"1"
33,470,667,digit,"6"
33,470,655,digit,"3"
33,470,643,digit,"2"
33,470,631,digit,"8"
33,470,619,digit,"9"
33,470,607,digit,"3"
33,470,594,digit,"4"
33,470,582,digit,"5"
33,470,570,digit,"5"
33,470,558,digit,"2"
33,470,546,digit,"6"
33,470,534,digit,"3"
33,470,522,digit,"3"
33,470,510,digit,"9"
33,470,497,digit,"3"
33,470,485,digit,"8"
33,470,473,digit,"2"
33,470,461,digit,"7"
33,470,449,digit,"2"
33,470,437,digit,"3"
33,470,425,digit,"0"
33,470,413,digit,"6"
33,470,401,digit,"7"
33,470,388,digit,"2"
33,470,376,digit,"6"
33,470,364,digit,"2"
33,470,352,digit,"4"
33,470,340,digit,"6"
33,470,328,digit,"8"
33,470,316,digit,"6"
33,470,304,digit,"8"
33,470,291,digit,"8"
33,470,279,digit,"4"
33,470,267,digit,"1"
33,470,255,digit,"2"
33,470,243,digit,"0"
33,470,231,digit,"7"
33,470,219,digit,"4"
33,470,207,digit,"1"
33,470,194,digit,"1"
33,470,182,digit,"4"
33,470,170,digit,"4"
33,470,158,digit,"0"
33,470,146,digit,"6"
33,470,134,digit,"6"
33,470,122,digit,"8"
33,470,110,digit,"5"
33,470,98,digit,"7"
33,470,85,digit,"1"
33,470,73,digit,"1"
33,470,61,digit,"1"
33,470,49,digit,"7"
33,486,679,digit,"6"
33,486,667,digit,"8"
33,486,655,digit,"6"
33,486,643,digit,"0"
33,486,631,digit,"0"
33,486,619,digit,"9"
33,486,607,digit,"9"
33,486,594,digit,"0"
33,486,582,digit,"3"
33,486,570,digit,"3"
33,486,558,digit,"4"
33,486,546,digit,"0"
33,486,534,digit,"4"
33,486,522,digit,"1"
33,486,510,digit,"5"
33,486,497,digit,"1"
33,486,485,digit,"1"
33,486,473,digit,"6"
33,486,461,digit,"8"
33,486,449,digit,"3"
33,486,437,digit,"8"
33,486,425,digit,"3"
33,486,413,digit,"0"
33,486,401,digit,"6"
33,486,388,digit,"1"
33,486,376,digit,"2"
33,486,364,digit,"7"
33,486,352,digit,"4"
33,486,340,digit,"1"
33,486,328,digit,"5"
33,486,316,digit,"0"
33,486,304,digit,"0"
33,486,291,digit,"4"
33,486,279,digit,"6"
33,486,267,digit,"6"
33,486,255,digit,"7"
33,486,243,digit,"4"
33,486,231,digit,"2"
33,486,219,digit,"4"
33,486,207,digit,"2"
33,486,194,digit,"4"
33,486,182,digit,"5"
33,486,170,digit,"4"
33,486,158,digit,"5"
33,486,146,digit,"3"
33,486,134,digit,"8"
33,486,122,digit,"2"
33,486,110,digit,"6"
33,486,98,digit,"0"
33,486,85,digit,"2"
33,486,73,digit,"9"
33,486,61,digit,"4"
33,486,49,digit,"6"
33,503,679,digit,"6"
33,503,667,digit,"2"
33,503,655,digit,"1"
33,503,643,digit,"8"
33,503,631,digit,"3"
33,503,619,digit,"3"
33,503,606,digit,"3"
33,503,594,digit,"7"
33,503,582,digit,"0"
33,503,570,digit,"2"
33,503,558,digit,"8"
33,503,546,digit,"4"
33,503,534,digit,"0"
33,503,522,digit,"6"
33,503,509,digit,"4"
33,503,497,digit,"9"
33,503,485,digit,"5"
33,503,473,digit,"3"
33,503,461,digit,"3"
33,503,449,digit,"6"
33,503,437,digit,"1"
33,503,425,digit,"2"
33,503,413,digit,"2"
33,503,400,digit,"3"
33,503,388,digit,"4"
33,503,376,digit,"2"
33,503,364,digit,"6"
33,503,352,digit,"3"
33,503,340,digit,"8"
33,503,328,digit,"4"
33,503,316,digit,"8"
33,503,303,digit,"7"
33,503,291,digit,"3"
33,503,279,digit,"6"
33,503,267,digit,"0"
33,503,255,digit,"8"
33,503,243,digit,"8"
33,503,231,digit,"4"
33,503,219,digit,"1"
33,503,206,digit,"4"
33,503,194,digit,"5"
33,503,182,digit,"0"
33,503,170,digit,"6"
33,503,158,digit,"7"
33,503,146,digit,"6"
33,503,134,digit,"5"
33,503,122,digit,"6"
33,503,110,digit,"1"
33,503,97,digit,"1"
33,503,85,digit,"0"
33,503,73,digit,"5"
33,503,61,digit,"6"
33,503,49,digit,"8"
34,14,679,date,"08/09/18"
34,14,667,date,"08/08/18"
34,14,655,date,"08/08/18"
34,14,643,date,"08/07/18"
34,14,631,date,"08/07/18"
34,14,619,date,"08/06/18"
34,14,607,date,"08/06/18"
34,14,594,date,"08/05/18"
34,14,582,date,"08/05/18"
34,14,570,date,"08/04/18"
34,14,558,date,"08/04/18"
34,14,546,date,"08/03/18"
34,14,534,date,"08/03/18"
34,14,522,date,"08/02/18"
34,14,510,date,"08/02/18"
34,14,497,date,"08/01/18"
34,14,485,date,"08/01/18"
34,14,473,date,"07/31/18"
34,14,461,date,"07/31/18"
34,14,449,date,"07/30/18"
34,14,437,date,"07/30/18"
34,14,425,date,"07/29/18"
34,14,413,date,"07/29/18"
34,14,401,date,"07/28/18"
34,14,388,date,"07/28/18"
34,14,376,date,"07/27/18"
34,14,364,date,"07/27/18"
34,14,352,date,"07/26/18"
34,14,340,date,"07/26/18"
34,14,328,date,"07/25/18"
34,14,316,date,"07/25/18"
34,14,304,date,"07/24/18"
34,14,291,date,"07/24/18"
34,14,279,date,"07/23/18"
34,14,267,date,"07/23/18"
34,14,255,date,"07/22/18"
34,14,243,date,"07/22/18"
34,14,231,date,"07/21/18"
34,14,219,date,"07/21/18"
34,14,207,date,"07/20/18"
34,14,194,date,"07/20/18"
34,14,182,date,"07/19/18"
34,14,170,date,"07/19/18"
34,14,158,date,"07/18/18"
34,14,146,date,"07/18/18"
34,14,134,date,"07/17/18"
34,14,122,date,"07/17/18"
34,14,110,date,"07/16/18"
34,14,98,date,"07/16/18"
34,14,85,date,"07/15/18"
34,14,73,date,"07/15/18"
34,14,61,date,"07/14/18"
34,14,49,date,"07/14/18"
34,15,728,noise,"numbers in the official record of the Florida Lottery shall be controlling."
34,15,751,date,"15-OCT-2025"
34,56,679,session,"M"
34,56,655,session,"M"
34,56,631,session,"M"
34,56,607,session,"M"
34,56,582,session,"M"
34,56,558,session,"M"
34,56,534,session,"M"
34,56,510,session,"M"
34,56,485,session,"M"
34,56,461,session,"M"
34,56,437,session,"M"
34,56,413,session,"M"
34,56,388,session,"M"
34,56,364,session,"M"
34,56,340,session,"M"
34,56,316,session,"M"
34,56,291,session,"M"
34,56,267,session,"M"
34,56,243,session,"M"
34,56,219,session,"M"
34,56,194,session,"M"
34,56,170,session,"M"
34,56,146,session,"M"
34,56,122,session,"M"
34,56,97,session,"M"
34,56,73,session,"M"
34,56,49,session,"M"
34,58,667,session,"E"
34,58,643,session,"E"
34,58,619,session,"E"
34,58,594,session,"E"
34,58,570,session,"E"
34,58,546,session,"E"
34,58,522,session,"E"
34,58,497,session,"E"
34,58,473,session,"E"
34,58,449,session,"E"
34,58,425,session,"E"
34,58,400,session,"E"
34,58,376,session,"E"
34,58,352,session,"E"
34,58,328,session,"E"
34,58,304,session,"E"
34,58,279,session,"E"
34,58,255,session,"E"
34,58,231,session,"E"
34,58,207,session,"E"
34,58,182,session,"E"
34,58,158,session,"E"
34,58,134,session,"E"
34,58,110,session,"E"
34,58,85,session,"E"
34,58,61,session,"E"
34,71,679,digit,"0"
34,71,667,digit,"5"
34,71,655,digit,"0"
34,71,643,digit,"4"
34,71,631,digit,"2"
34,71,619,digit,"1"
34,71,607,digit,"6"
34,71,594,digit,"5"
34,71,582,digit,"1"
34,71,570,digit,"9"
34,71,558,digit,"0"
34,71,546,digit,"2"
34,71,534,digit,"7"
34,71,522,digit,"6"
34,71,510,digit,"4"
34,71,497,digit,"5"
34,71,485,digit,"4"
34,71,473,digit,"6"
34,71,461,digit,"6"
34,71,449,digit,"2"
34,71,437,digit,"5"
34,71,425,digit,"8"
34,71,413,digit,"6"
34,71,401,digit,"0"
34,71,388,digit,"8"
34,71,376,digit,"9"
34,71,364,digit,"8"
34,71,352,digit,"1"
34,71,340,digit,"6"
34,71,328,digit,"8"
34,71,316,digit,"2"
34,71,304,digit,"9"
34,71,291,digit,"2"
34,71,279,digit,"2"
34,71,267,digit,"0"
34,71,255,digit,"9"
34,71,243,digit,"2"
34,71,231,digit,"1"
34,71,219,digit,"2"
34,71,207,digit,"9"
34,71,194,digit,"0"
34,71,182,digit,"4"
34,71,170,digit,"8"
34,71,158,digit,"6"
34,71,146,digit,"1"
34,71,134,digit,"0"
34,71,122,digit,"7"
34,71,110,digit,"6"
34,71,98,digit,"7"
34,71,85,digit,"0"
34,71,73,digit,"6"
34,71,61,digit,"4"
34,71,49,digit,"6"
34,87,679,digit,"7"
34,87,667,digit,"9"
34,87,655,digit,"6"
34,87,643,digit,"1"
34,87,631,digit,"4"
34,87,619,digit,"5"
34,87,607,digit,"3"
34,87,594,digit,"8"
34,87,582,digit,"2"
34,87,570,digit,"5"
34,87,558,digit,"3"
34,87,546,digit,"8"
34,87,534,digit,"2"
34,87,522,digit,"2"
34,87,510,digit,"5"
34,87,497,digit,"7"
34,87,485,digit,"2"
34,87,473,digit,"5"
34,87,461,digit,"7"
34,87,449,digit,"2"
34,87,437,digit,"0"
34,87,425,digit,"4"
34,87,413,digit,"9"
34,87,401,digit,"1"
34,87,388,digit,"3"
34,87,376,digit,"9"
34,87,364,digit,"4"
34,87,352,digit,"4"
34,87,340,digit,"1"
34,87,328,digit,"2"
34,87,316,digit,"2"
34,87,304,digit,"8"
34,87,291,digit,"9"
34,87,279,digit,"9"
34,87,267,digit,"5"
34,87,255,digit,"5"
34,87,243,digit,"4"
34,87,231,digit,"8"
34,87,219,digit,"2"
34,87,207,digit,"2"
34,87,194,digit,"3"
34,87,182,digit,"7"
34,87,170,digit,"0"
34,87,158,digit,"0"
34,87,146,digit,"1"
34,87,134,digit,"2"
34,87,122,digit,"2"
34,87,110,digit,"6"
34,87,98,digit,"9"
34,87,85,digit,"6"
34,87,73,digit,"6"
34,87,61,digit,"8"
34,87,49,digit,"9"
34,104,679,digit,"8"
34,104,667,digit,"3"
34,104,655,digit,"6"
34,104,643,digit,"9"
34,104,631,digit,"9"
34,104,619,digit,"8"
34,104,607,digit,"3"
34,104,594,digit,"2"
34,104,582,digit,"2"
34,104,570,digit,"1"
34,104,558,digit,"7"
34,104,546,digit,"2"
34,104,534,digit,"2"
34,104,522,digit,"0"
34,104,510,digit,"8"
34,104,497,digit,"7"
34,104,485,digit,"9"
34,104,473,digit,"2"
34,104,461,digit,"5"
34,104,449,digit,"5"
34,104,437,digit,"1"
34,104,425,digit,"5"
34,104,413,digit,"3"
34,104,401,digit,"1"
34,104,388,digit,"0"
34,104,376,digit,"6"
34,104,364,digit,"4"
34,104,352,digit,"0"
34,104,340,digit,"5"
34,104,328,digit,"0"
34,104,316,digit,"0"
34,104,304,digit,"0"
34,104,291,digit,"0"
34,104,279,digit,"5"
34,104,267,digit,"1"
34,104,255,digit,"5"
34,104,243,digit,"9"
34,104,231,digit,"7"
34,104,219,digit,"0"
34,104,207,digit,"8"
34,104,194,digit,"9"
34,104,182,digit,"8"
34,104,170,digit,"3"
34,104,158,digit,"0"
34,104,146,digit,"6"
34,104,134,digit,"3"
34,104,122,digit,"3"
34,104,110,digit,"8"
34,104,98,digit,"2"
34,104,85,digit,"6"
34,104,73,digit,"0"
34,104,61,digit,"7"
34,104,49,digit,"5"
34,120,679,digit,"6"
34,120,667,digit,"6"
34,120,655,digit,"4"
34,120,643,digit,"4"
34,120,631,digit,"9"
34,120,619,digit,"6"
34,120,607,digit,"8"
34,120,594,digit,"3"
34,120,582,digit,"7"
34,120,570,digit,"9"
34,120,558,digit,"4"
34,120,546,digit,"5"
34,120,534,digit,"6"
34,120,522,digit,"1"
34,120,510,digit,"3"
34,120,497,digit,"6"
34,120,485,digit,"7"
34,120,473,digit,"3"
34,120,461,digit,"4"
34,120,449,digit,"5"
34,120,437,digit,"6"
34,120,425,digit,"4"
34,120,413,digit,"7"
34,120,401,digit,"4"
34,120,388,digit,"6"
34,120,376,digit,"0"
34,120,364,digit,"2"
34,120,352,digit,"0"
34,120,340,digit,"8"
34,120,328,digit,"3"
34,120,316,digit,"8"
34,120,304,digit,"0"
34,120,291,digit,"5"
34,120,279,digit,"8"
34,120,267,digit,"1"
34,120,255,digit,"3"
34,120,243,digit,"6"
34,120,231,digit,"8"
34,120,219,digit,"4"
34,120,207,digit,"6"
34,120,194,digit,"6"
34,120,182,digit,"5"
34,120,170,digit,"5"
34,120,158,digit,"9"
34,120,146,digit,"0"
34,120,134,digit,"0"
34,120,122,digit,"6"
34,120,110,digit,"7"
34,120,98,digit,"3"
34,120,85,digit,"0"
34,120,73,digit,"1"
34,120,61,digit,"0"
34,120,49,digit,"8"
34,137,679,digit,"3"
34,137,667,digit,"6"
34,137,655,digit,"0"
34,137,643,digit,"1"
34,137,631,digit,"8"
34,137,619,digit,"3"
34,137,606,digit,"3"
34,137,594,digit,"8"
34,137,582,digit,"0"
34,137,570,digit,"4"
34,137,558,digit,"1"
34,137,546,digit,"6"
34,137,534,digit,"2"
34,137,522,digit,"2"
34,137,509,digit,"0"
34,137,497,digit,"1"
34,137,485,digit,"5"
34,137,473,digit,"0"
34,137,461,digit,"1"
34,137,449,digit,"4"
34,137,437,digit,"3"
34,137,425,digit,"7"
34,137,413,digit,"8"
34,137,400,digit,"2"
34,137,388,digit,"6"
34,137,376,digit,"3"
34,137,364,digit,"9"
34,137,352,digit,"9"
34,137,340,digit,"3"
34,137,328,digit,"9"
34,137,316,digit,"5"
34,137,303,digit,"3"
34,137,291,digit,"9"
34,137,279,digit,"5"
34,137,267,digit,"1"
34,137,255,digit,"4"
34,137,243,digit,"5"
34,137,231,digit,"4"
34,137,219,digit,"0"
34,137,206,digit,"0"
34,137,194,digit,"6"
34,137,182,digit,"6"
34,137,170,digit,"4"
34,137,158,digit,"1"
34,137,146,digit,"5"
34,137,134,digit,"1"
34,137,122,digit,"4"
34,137,110,digit,"2"
34,137,97,digit,"9"
34,137,85,digit,"5"
34,137,73,digit,"4"
34,137,61,digit,"4"
34,137,49,digit,"9"
34,197,679,date,"07/13/18"
34,197,667,date,"07/13/18"
34,197,655,date,"07/12/18"
34,197,643,date,"07/12/18"
34,197,631,date,"07/11/18"
34,197,619,date,"07/11/18"
34,197,607,date,"07/10/18"
34,197,594,date,"07/10/18"
34,197,582,date,"07/09/18"
34,197,570,date,"07/09/18"
34,197,558,date,"07/08/18"
34,197,546,date,"07/08/18"
34,197,534,date,"07/07/18"
34,197,522,date,"07/07/18"
34,197,510,date,"07/06/18"
34,197,497,date,"07/06/18"
34,197,485,date,"07/05/18"
34,197,473,date,"07/05/18"
34,197,461,date,"07/04/18"
34,197,449,date,"07/04/18"
34,197,437,date,"07/03/18"
34,197,425,date,"07/03/18"
34,197,413,date,"07/02/18"
34,197,401,date,"07/02/18"
34,197,388,date,"07/01/18"
34,197,376,date,"07/01/18"
34,197,364,date,"06/30/18"
34,197,352,date,"06/30/18"
34,197,340,date,"06/29/18"
34,197,328,date,"06/29/18"
34,197,316,date,"06/28/18"
34,197,304,date,"06/28/18"
34,197,291,date,"06/27/18"
34,197,279,date,"06/27/18"
34,197,267,date,"06/26/18"
34,197,255,date,"06/26/18"
34,197,243,date,"06/25/18"
34,197,231,date,"06/25/18"
34,197,219,date,"06/24/18"
34,197,207,date,"06/24/18"
34,197,194,date,"06/23/18"
34,197,182,date,"06/23/18"
34,197,170,date,"06/22/18"
34,197,158,date,"06/22/18"
34,197,146,date,"06/21/18"
34,197,134,date,"06/21/18"
34,197,122,date,"06/20/18"
34,197,110,date,"06/20/18"
34,197,98,date,"06/19/18"
34,197,85,date,"06/19/18"
34,197,73,date,"06/18/18"
34,197,61,date,"06/18/18"
34,197,49,date,"06/17/18"
34,239,667,session,"M"
34,239,643,session,"M"
34,239,619,session,"M"
34,239,594,session,"M"
34,239,570,session,"M"
34,239,546,session,"M"
34,239,522,session,"M"
34,239,497,session,"M"
34,239,473,session,"M"
34,239,449,session,"M"
34,239,425,session,"M"
34,239,400,session,"M"
34,239,376,session,"M"
34,239,352,session,"M"
34,239,328,session,"M"
34,239,304,session,"M"
34,239,279,session,"M"
34,239,255,session,"M"
34,239,231,session,"M"
34,239,207,session,"M"
34,239,182,session,"M"
34,239,158,session,"M"
34,239,134,session,"M"
34,239,110,session,"M"
34,239,85,session,"M"
34,239,61,session,"M"
34,241,679,session,"E"
34,241,655,session,"E"
34,241,631,session,"E"
34,241,607,session,"E"
34,241,582,session,"E"
34,241,558,session,"E"
34,241,534,session,"E"
34,241,510,session,"E"
34,241,485,session,"E"
34,241,461,session,"E"
34,241,437,session,"E"
34,241,413,session,"E"
34,241,388,session,"E"
34,241,364,session,"E"
34,241,340,session,"E"
34,241,316,session,"E"
34,241,291,session,"E"
34,241,267,session,"E"
34,241,243,session,"E"
34,241,219,session,"E"
34,241,194,session,"E"
34,241,170,session,"E"
34,241,146,session,"E"
34,241,122,session,"E"
34,241,97,session,"E"
34,241,73,session,"E"
34,241,49,session,"E"
34,254,679,digit,"9"
34,254,667,digit,"8"
34,254,655,digit,"4"
34,254,643,digit,"2"
34,254,631,digit,"6"
34,254,619,digit,"9"
34,254,607,digit,"1"
34,254,594,digit,"1"
34,254,582,digit,"4"
34,254,570,digit,"0"
34,254,558,digit,"6"
34,254,546,digit,"0"
34,254,534,digit,"1"
34,254,522,digit,"2"
34,254,510,digit,"6"
34,254,497,digit,"5"
34,254,485,digit,"1"
34,254,473,digit,"6"
34,254,461,digit,"8"
34,254,449,digit,"1"
34,254,437,digit,"7"
34,254,425,digit,"0"
34,254,413,digit,"8"
34,254,401,digit,"8"
34,254,388,digit,"6"
34,254,376,digit,"0"
34,254,364,digit,"5"
34,254,352,digit,"9"
34,254,340,digit,"5"
34,254,328,digit,"7"
34,254,316,digit,"1"
34,254,304,digit,"4"
34,254,291,digit,"9"
34,254,279,digit,"5"
34,254,267,digit,"0"
34,254,255,digit,"9"
34,254,243,digit,"6"
34,254,231,digit,"3"
34,254,219,digit,"9"
34,254,207,digit,"7"
34,254,194,digit,"4"
34,254,182,digit,"0"
34,254,170,digit,"3"
34,254,158,digit,"4"
34,254,146,digit,"1"
34,254,134,digit,"1"
34,254,122,digit,"0"
34,254,110,digit,"2"
34,254,98,digit,"5"
34,254,85,digit,"3"
34,254,73,digit,"7"
34,254,61,digit,"0"
34,254,49,digit,"2"
34,270,679,digit,"4"
34,270,667,digit,"8"
34,270,655,digit,"5"
34,270,643,digit,"9"
34,270,631,digit,"4"
34,270,619,digit,"4"
34,270,607,digit,"0"
34,270,594,digit,"7"
34,270,582,digit,"8"
34,270,570,digit,"0"
34,270,558,digit,"1"
34,270,546,digit,"9"
34,270,534,digit,"1"
34,270,522,digit,"3"
34,270,510,digit,"9"
34,270,497,digit,"9"
34,270,485,digit,"7"
34,270,473,digit,"2"
34,270,461,digit,"5"
34,270,449,digit,"0"
34,270,437,digit,"7"
34,270,425,digit,"4"
34,270,413,digit,"3"
34,270,401,digit,"9"
34,270,388,digit,"2"
34,270,376,digit,"5"
34,270,364,digit,"9"
34,270,352,digit,"7"
34,270,340,digit,"5"
34,270,328,digit,"3"
34,270,316,digit,"1"
34,270,304,digit,"5"
34,270,291,digit,"1"
34,270,279,digit,"9"
34,270,267,digit,"5"
34,270,255,digit,"1"
34,270,243,digit,"1"
34,270,231,digit,"7"
34,270,219,digit,"4"
34,270,207,digit,"4"
34,270,194,digit,"1"
34,270,182,digit,"7"
34,270,170,digit,"3"
34,270,158,digit,"7"
34,270,146,digit,"3"
34,270,134,digit,"9"
34,270,122,digit,"7"
34,270,110,digit,"5"
34,270,98,digit,"3"
34,270,85,digit,"7"
34,270,73,digit,"1"
34,270,61,digit,"0"
34,270,49,digit,"7"
34,287,679,digit,"8"
34,287,667,digit,"1"
34,287,655,digit,"9"
34,287,643,digit,"8"
34,287,631,digit,"6"
34,287,619,digit,"5"
34,287,607,digit,"5"
34,287,594,digit,"0"
34,287,582,digit,"0"
34,287,570,digit,"0"
34,287,558,digit,"8"
34,287,546,digit,"5"
34,287,534,digit,"3"
34,287,522,digit,"4"
34,287,510,digit,"2"
34,287,497,digit,"1"
34,287,485,digit,"0"
34,287,473,digit,"9"
34,287,461,digit,"2"
34,287,449,digit,"9"
34,287,437,digit,"9"
34,287,425,digit,"9"
34,287,413,digit,"9"
34,287,401,digit,"9"
34,287,388,digit,"8"
34,287,376,digit,"6"
34,287,364,digit,"9"
34,287,352,digit,"9"
34,287,340,digit,"9"
34,287,328,digit,"7"
34,287,316,digit,"3"
34,287,304,digit,"1"
34,287,291,digit,"8"
34,287,279,digit,"1"
34,287,267,digit,"5"
34,287,255,digit,"2"
34,287,243,digit,"7"
34,287,231,digit,"5"
34,287,219,digit,"4"
34,287,207,digit,"6"
34,287,194,digit,"8"
34,287,182,digit,"7"
34,287,170,digit,"7"
34,287,158,digit,"2"
34,287,146,digit,"8"
34,287,134,digit,"8"
34,287,122,digit,"5"
34,287,110,digit,"4"
34,287,98,digit,"2"
34,287,85,digit,"0"
34,287,73,digit,"7"
34,287,61,digit,"0"
34,287,49,digit,"6"
34,303,679,digit,"9"
34,303,667,digit,"8"
34,303,655,digit,"1"
34,303,643,digit,"6"
34,303,631,digit,"5"
34,303,619,digit,"0"
34,303,607,digit,"1"
34,303,594,digit,"9"
34,303,582,digit,"9"
34,303,570,digit,"6"
34,303,558,digit,"0"
34,303,546,digit,"3"
34,303,534,digit,"4"
34,303,522,digit,"4"
34,303,510,digit,"4"
34,303,497,digit,"0"
34,303,485,digit,"4"
34,303,473,digit,"7"
